Site_Name,Commodity,TimeIdx,Demand
MS,N2Hout,15,0.00
MS,N2Hout,16,0.00
MS,N2Hout,17,0.00
MS,N2Hout,18,0.00
MS,N2Hout,19,0.00
MS,N2Hout,20,0.00
MS,N2Hout,21,0.00
MS,N2Hout,22,0.00
MS,N2Hout,23,0.00
MS,N6Iout,-1,1.64
MS,N6Iout,0,1.51
MS,N6Iout,1,1.09
MS,N6Iout,2,1.44
MS,N6Iout,3,1.51
MS,N6Iout,4,0.92
MS,N6Iout,5,1.20
MS,N6Iout,6,1.05
MS,N6Iout,7,1.11
MS,N6Iout,8,1.13
MS,N6Iout,9,1.18
MS,N6Iout,10,1.20
MS,N6Iout,11,1.16
MS,N6Iout,12,1.32
MS,N6Iout,13,1.07
MS,N6Iout,14,1.16
MS,N6Iout,15,1.14
MS,N6Iout,16,0.96
MS,N6Iout,17,1.14
MS,N6Iout,18,1.01
MS,N6Iout,19,1.06
MS,N6Iout,20,1.06
MS,N6Iout,21,1.10
MS,N6Iout,22,1.12
MS,N6Iout,23,1.08
MT,ASPHout,-1,1.35
MT,ASPHout,0,1.11
MT,ASPHout,1,1.20
MT,ASPHout,2,1.32
MT,ASPHout,3,1.66
MT,ASPHout,4,2.02
MT,ASPHout,5,2.40
MT,ASPHout,6,2.59
MT,ASPHout,7,2.66
MT,ASPHout,8,2.51
MT,ASPHout,9,2.24
MT,ASPHout,10,1.66
MT,ASPHout,11,1.19
MT,ASPHout,12,1.17
MT,ASPHout,13,1.22
MT,ASPHout,14,1.39
MT,ASPHout,15,1.70
MT,ASPHout,16,2.09
MT,ASPHout,17,2.43
MT,ASPHout,18,2.62
MT,ASPHout,19,2.68
MT,ASPHout,20,2.52
MT,ASPHout,21,2.23
MT,ASPHout,22,1.67
MT,ASPHout,23,1.18
MT,CFGsout,-1,33.27
MT,CFGsout,0,32.14
MT,CFGsout,1,31.89
MT,CFGsout,2,33.38
MT,CFGsout,3,33.10
MT,CFGsout,4,34.21
MT,CFGsout,5,33.67
MT,CFGsout,6,34.07
MT,CFGsout,7,34.35
MT,CFGsout,8,33.07
MT,CFGsout,9,33.91
MT,CFGsout,10,33.10
MT,CFGsout,11,33.24
MT,CFGsout,12,31.92
MT,CFGsout,13,31.65
MT,CFGsout,14,32.79
MT,CFGsout,15,33.48
MT,CFGsout,16,33.72
MT,CFGsout,17,33.81
MT,CFGsout,18,34.13
MT,CFGsout,19,34.36
MT,CFGsout,20,33.11
MT,CFGsout,21,33.75
MT,CFGsout,22,33.26
MT,CFGsout,23,33.24
MT,COKout,-1,4.78
MT,COKout,0,6.79
MT,COKout,1,4.24
MT,COKout,2,6.68
MT,COKout,3,5.69
MT,COKout,4,6.32
MT,COKout,5,6.62
MT,COKout,6,6.31
MT,COKout,7,7.02
MT,COKout,8,6.55
MT,COKout,9,5.71
MT,COKout,10,6.46
MT,COKout,11,6.16
MT,COKout,12,5.97
MT,COKout,13,5.31
MT,COKout,14,5.33
MT,COKout,15,5.50
MT,COKout,16,6.01
MT,COKout,17,6.46
MT,COKout,18,6.22
MT,COKout,19,6.96
MT,COKout,20,6.50
MT,COKout,21,5.68
MT,COKout,22,6.44
MT,COKout,23,6.14
MT,DSUout,-1,27.21
MT,DSUout,0,27.05
MT,DSUout,1,28.26
MT,DSUout,2,27.19
MT,DSUout,3,27.92
MT,DSUout,4,29.18
MT,DSUout,5,29.74
MT,DSUout,6,29.12
MT,DSUout,7,29.65
MT,DSUout,8,29.61
MT,DSUout,9,30.55
MT,DSUout,10,27.69
MT,DSUout,11,27.82
MT,DSUout,12,26.93
MT,DSUout,13,27.43
MT,DSUout,14,28.64
MT,DSUout,15,29.63
MT,DSUout,16,30.12
MT,DSUout,17,30.33
MT,DSUout,18,29.59
MT,DSUout,19,30.21
MT,DSUout,20,29.87
MT,DSUout,21,31.30
MT,DSUout,22,28.58
MT,DSUout,23,27.93
MT,JTAout,-1,2.67
MT,JTAout,0,2.35
MT,JTAout,1,2.48
MT,JTAout,2,2.64
MT,JTAout,3,2.66
MT,JTAout,4,2.71
MT,JTAout,5,2.78
MT,JTAout,6,2.72
MT,JTAout,7,2.64
MT,JTAout,8,2.53
MT,JTAout,9,2.49
MT,JTAout,10,2.42
MT,JTAout,11,2.50
MT,JTAout,12,2.38
MT,JTAout,13,2.42
MT,JTAout,14,2.54
MT,JTAout,15,2.64
MT,JTAout,16,2.70
MT,JTAout,17,2.81
MT,JTAout,18,2.75
MT,JTAout,19,2.67
MT,JTAout,20,2.55
MT,JTAout,21,2.52
MT,JTAout,22,2.44
MT,JTAout,23,2.53
MT,LPGout,-1,4.80
MT,LPGout,0,5.24
MT,LPGout,1,5.02
MT,LPGout,2,4.04
MT,LPGout,3,3.41
MT,LPGout,4,3.25
MT,LPGout,5,3.54
MT,LPGout,6,3.54
MT,LPGout,7,3.70
MT,LPGout,8,3.78
MT,LPGout,9,4.32
MT,LPGout,10,4.48
MT,LPGout,11,5.16
MT,LPGout,12,5.33
MT,LPGout,13,4.91
MT,LPGout,14,4.17
MT,LPGout,15,3.65
MT,LPGout,16,3.49
MT,LPGout,17,3.62
MT,LPGout,18,3.47
MT,LPGout,19,3.73
MT,LPGout,20,3.78
MT,LPGout,21,4.34
MT,LPGout,22,4.40
MT,LPGout,23,5.09
MT,N2Hout,-1,0.56
MT,N2Hout,0,0.69
MT,N2Hout,1,0.80
MT,N2Hout,2,0.47
MT,N2Hout,3,0.26
MT,N2Hout,4,0.13
MT,N2Hout,5,0.09
MT,N2Hout,6,0.09
MT,N2Hout,7,0.10
MT,N2Hout,8,0.15
MT,N2Hout,9,0.24
MT,N2Hout,10,0.37
MT,N2Hout,11,0.53
MT,N2Hout,12,0.71
MT,N2Hout,13,0.63
MT,N2Hout,14,0.42
MT,N2Hout,15,0.24
MT,N2Hout,16,0.12
MT,N2Hout,17,0.09
MT,N2Hout,18,0.08
MT,N2Hout,19,0.09
MT,N2Hout,20,0.15
MT,N2Hout,21,0.23
MT,N2Hout,22,0.35
MT,N2Hout,23,0.51
MT,N6Iout,-1,0.02
MT,N6Iout,0,0.02
MT,N6Iout,1,0.01
MT,N6Iout,2,0.02
MT,N6Iout,3,0.02
MT,N6Iout,4,0.01
MT,N6Iout,5,0.01
MT,N6Iout,6,0.01
MT,N6Iout,7,0.01
MT,N6Iout,8,0.01
MT,N6Iout,9,0.01
MT,N6Iout,10,0.01
MT,N6Iout,11,0.01
MT,N6Iout,12,0.01
MT,N6Iout,13,0.01
MT,N6Iout,14,0.01
MT,N6Iout,15,0.01
MT,N6Iout,16,0.01
MT,N6Iout,17,0.01
MT,N6Iout,18,0.01
MT,N6Iout,19,0.01
MT,N6Iout,20,0.01
MT,N6Iout,21,0.01
MT,N6Iout,22,0.01
MT,N6Iout,23,0.01
NC,ASPHout,-1,6.74
NC,ASPHout,0,5.57
NC,ASPHout,1,6.03
NC,ASPHout,2,6.60
NC,ASPHout,3,8.31
NC,ASPHout,4,10.08
NC,ASPHout,5,11.99
NC,ASPHout,6,12.94
NC,ASPHout,7,13.31
NC,ASPHout,8,12.56
NC,ASPHout,9,11.19
NC,ASPHout,10,8.29
NC,ASPHout,11,5.98
NC,ASPHout,12,5.85
NC,ASPHout,13,6.11
NC,ASPHout,14,6.95
NC,ASPHout,15,8.49
NC,ASPHout,16,10.44
NC,ASPHout,17,12.15
NC,ASPHout,18,13.08
NC,ASPHout,19,13.41
NC,ASPHout,20,12.61
NC,ASPHout,21,11.17
NC,ASPHout,22,8.33
NC,ASPHout,23,5.93
NC,CFGsout,-1,291.53
NC,CFGsout,0,281.66
NC,CFGsout,1,279.48
NC,CFGsout,2,292.55
NC,CFGsout,3,290.07
NC,CFGsout,4,299.84
NC,CFGsout,5,295.03
NC,CFGsout,6,298.56
NC,CFGsout,7,301.05
NC,CFGsout,8,289.79
NC,CFGsout,9,297.18
NC,CFGsout,10,290.07
NC,CFGsout,11,291.32
NC,CFGsout,12,279.75
NC,CFGsout,13,277.34
NC,CFGsout,14,287.40
NC,CFGsout,15,293.44
NC,CFGsout,16,295.51
NC,CFGsout,17,296.33
NC,CFGsout,18,299.07
NC,CFGsout,19,301.12
NC,CFGsout,20,290.17
NC,CFGsout,21,295.79
NC,CFGsout,22,291.51
NC,CFGsout,23,291.29
NC,COKout,-1,0.00
NC,COKout,0,0.00
NC,COKout,1,0.00
NC,COKout,2,0.00
NC,COKout,3,0.00
NC,COKout,4,0.00
NC,COKout,5,0.00
NC,COKout,6,0.00
NC,COKout,7,0.00
NC,COKout,8,0.00
NC,COKout,9,0.00
NC,COKout,10,0.00
NC,COKout,11,0.00
NC,COKout,12,0.00
NC,COKout,13,0.00
NC,COKout,14,0.00
NC,COKout,15,0.00
NC,COKout,16,0.00
NC,COKout,17,0.00
NC,COKout,18,0.00
NC,COKout,19,0.00
NC,COKout,20,0.00
NC,COKout,21,0.00
NC,COKout,22,0.00
NC,COKout,23,0.00
NC,DSUout,-1,79.42
NC,DSUout,0,78.94
NC,DSUout,1,82.46
NC,DSUout,2,79.34
NC,DSUout,3,81.47
NC,DSUout,4,85.15
NC,DSUout,5,86.79
NC,DSUout,6,84.98
NC,DSUout,7,86.52
NC,DSUout,8,86.40
NC,DSUout,9,89.16
NC,DSUout,10,80.80
NC,DSUout,11,81.18
NC,DSUout,12,78.59
NC,DSUout,13,80.04
NC,DSUout,14,83.58
NC,DSUout,15,86.47
NC,DSUout,16,87.89
NC,DSUout,17,88.51
NC,DSUout,18,86.33
NC,DSUout,19,88.16
NC,DSUout,20,87.18
NC,DSUout,21,91.33
NC,DSUout,22,83.42
NC,DSUout,23,81.51
NC,JTAout,-1,11.62
NC,JTAout,0,10.21
NC,JTAout,1,10.77
NC,JTAout,2,11.50
NC,JTAout,3,11.58
NC,JTAout,4,11.79
NC,JTAout,5,12.07
NC,JTAout,6,11.84
NC,JTAout,7,11.48
NC,JTAout,8,10.99
NC,JTAout,9,10.85
NC,JTAout,10,10.52
NC,JTAout,11,10.87
NC,JTAout,12,10.35
NC,JTAout,13,10.53
NC,JTAout,14,11.03
NC,JTAout,15,11.47
NC,JTAout,16,11.73
NC,JTAout,17,12.20
NC,JTAout,18,11.96
NC,JTAout,19,11.61
NC,JTAout,20,11.10
NC,JTAout,21,10.96
NC,JTAout,22,10.63
NC,JTAout,23,10.99
NC,LPGout,-1,21.70
NC,LPGout,0,23.67
NC,LPGout,1,22.68
NC,LPGout,2,18.25
NC,LPGout,3,15.41
NC,LPGout,4,14.69
NC,LPGout,5,16.01
NC,LPGout,6,16.02
NC,LPGout,7,16.73
NC,LPGout,8,17.08
NC,LPGout,9,19.55
NC,LPGout,10,20.23
NC,LPGout,11,23.32
NC,LPGout,12,24.10
NC,LPGout,13,22.21
NC,LPGout,14,18.83
NC,LPGout,15,16.51
NC,LPGout,16,15.79
NC,LPGout,17,16.35
NC,LPGout,18,15.69
NC,LPGout,19,16.87
NC,LPGout,20,17.07
NC,LPGout,21,19.60
NC,LPGout,22,19.89
NC,LPGout,23,22.99
NC,N2Hout,-1,6.16
NC,N2Hout,0,7.54
NC,N2Hout,1,8.78
NC,N2Hout,2,5.20
NC,N2Hout,3,2.89
NC,N2Hout,4,1.45
NC,N2Hout,5,1.08
NC,N2Hout,6,1.04
NC,N2Hout,7,1.13
NC,N2Hout,8,1.67
NC,N2Hout,9,2.64
NC,N2Hout,10,4.07
NC,N2Hout,11,5.81
NC,N2Hout,12,7.72
NC,N2Hout,13,6.88
NC,N2Hout,14,4.58
NC,N2Hout,15,2.60
NC,N2Hout,16,1.36
NC,N2Hout,17,1.02
NC,N2Hout,18,0.96
NC,N2Hout,19,1.04
NC,N2Hout,20,1.70
NC,N2Hout,21,2.52
NC,N2Hout,22,3.89
NC,N2Hout,23,5.58
NC,N6Iout,-1,2.51
NC,N6Iout,0,2.30
NC,N6Iout,1,1.66
NC,N6Iout,2,2.21
NC,N6Iout,3,2.31
NC,N6Iout,4,1.41
NC,N6Iout,5,1.84
NC,N6Iout,6,1.61
NC,N6Iout,7,1.70
NC,N6Iout,8,1.73
NC,N6Iout,9,1.80
NC,N6Iout,10,1.83
NC,N6Iout,11,1.78
NC,N6Iout,12,2.02
NC,N6Iout,13,1.64
NC,N6Iout,14,1.77
NC,N6Iout,15,1.73
NC,N6Iout,16,1.47
NC,N6Iout,17,1.74
NC,N6Iout,18,1.54
NC,N6Iout,19,1.62
NC,N6Iout,20,1.62
NC,N6Iout,21,1.68
NC,N6Iout,22,1.71
NC,N6Iout,23,1.65
ND,ASPHout,-1,1.44
ND,ASPHout,0,1.19
ND,ASPHout,1,1.29
ND,ASPHout,2,1.41
ND,ASPHout,3,1.77
ND,ASPHout,4,2.15
ND,ASPHout,5,2.56
ND,ASPHout,6,2.77
ND,ASPHout,7,2.85
ND,ASPHout,8,2.68
ND,ASPHout,9,2.39
ND,ASPHout,10,1.77
ND,ASPHout,11,1.27
ND,ASPHout,12,1.25
ND,ASPHout,13,1.30
ND,ASPHout,14,1.48
ND,ASPHout,15,1.81
ND,ASPHout,16,2.23
ND,ASPHout,17,2.60
ND,ASPHout,18,2.80
ND,ASPHout,19,2.87
ND,ASPHout,20,2.69
ND,ASPHout,21,2.39
ND,ASPHout,22,1.78
ND,ASPHout,23,1.27
ND,CFGsout,-1,27.35
ND,CFGsout,0,26.43
ND,CFGsout,1,26.22
ND,CFGsout,2,27.45
ND,CFGsout,3,27.22
ND,CFGsout,4,28.13
ND,CFGsout,5,27.68
ND,CFGsout,6,28.01
ND,CFGsout,7,28.25
ND,CFGsout,8,27.19
ND,CFGsout,9,27.88
ND,CFGsout,10,27.22
ND,CFGsout,11,27.33
ND,CFGsout,12,26.25
ND,CFGsout,13,26.02
ND,CFGsout,14,26.97
ND,CFGsout,15,27.53
ND,CFGsout,16,27.73
ND,CFGsout,17,27.80
ND,CFGsout,18,28.06
ND,CFGsout,19,28.25
ND,CFGsout,20,27.23
ND,CFGsout,21,27.75
ND,CFGsout,22,27.35
ND,CFGsout,23,27.33
ND,COKout,-1,0.75
ND,COKout,0,1.07
ND,COKout,1,0.67
ND,COKout,2,1.06
ND,COKout,3,0.90
ND,COKout,4,1.00
ND,COKout,5,1.05
ND,COKout,6,1.00
ND,COKout,7,1.11
ND,COKout,8,1.04
ND,COKout,9,0.90
ND,COKout,10,1.02
ND,COKout,11,0.97
ND,COKout,12,0.94
ND,COKout,13,0.84
ND,COKout,14,0.84
ND,COKout,15,0.87
ND,COKout,16,0.95
ND,COKout,17,1.02
ND,COKout,18,0.98
ND,COKout,19,1.10
ND,COKout,20,1.03
ND,COKout,21,0.90
ND,COKout,22,1.02
ND,COKout,23,0.97
ND,DSUout,-1,43.98
ND,DSUout,0,43.71
ND,DSUout,1,45.66
ND,DSUout,2,43.93
ND,DSUout,3,45.11
ND,DSUout,4,47.15
ND,DSUout,5,48.06
ND,DSUout,6,47.05
ND,DSUout,7,47.91
ND,DSUout,8,47.84
ND,DSUout,9,49.37
ND,DSUout,10,44.74
ND,DSUout,11,44.95
ND,DSUout,12,43.52
ND,DSUout,13,44.32
ND,DSUout,14,46.28
ND,DSUout,15,47.88
ND,DSUout,16,48.67
ND,DSUout,17,49.01
ND,DSUout,18,47.81
ND,DSUout,19,48.82
ND,DSUout,20,48.27
ND,DSUout,21,50.57
ND,DSUout,22,46.19
ND,DSUout,23,45.13
ND,JTAout,-1,2.80
ND,JTAout,0,2.46
ND,JTAout,1,2.60
ND,JTAout,2,2.77
ND,JTAout,3,2.79
ND,JTAout,4,2.85
ND,JTAout,5,2.91
ND,JTAout,6,2.86
ND,JTAout,7,2.77
ND,JTAout,8,2.65
ND,JTAout,9,2.62
ND,JTAout,10,2.54
ND,JTAout,11,2.62
ND,JTAout,12,2.50
ND,JTAout,13,2.54
ND,JTAout,14,2.66
ND,JTAout,15,2.77
ND,JTAout,16,2.83
ND,JTAout,17,2.94
ND,JTAout,18,2.88
ND,JTAout,19,2.80
ND,JTAout,20,2.68
ND,JTAout,21,2.64
ND,JTAout,22,2.56
ND,JTAout,23,2.65
ND,LPGout,-1,5.46
ND,LPGout,0,5.95
ND,LPGout,1,5.70
ND,LPGout,2,4.59
ND,LPGout,3,3.87
ND,LPGout,4,3.69
ND,LPGout,5,4.02
ND,LPGout,6,4.03
ND,LPGout,7,4.20
ND,LPGout,8,4.29
ND,LPGout,9,4.91
ND,LPGout,10,5.09
ND,LPGout,11,5.86
ND,LPGout,12,6.06
ND,LPGout,13,5.58
ND,LPGout,14,4.73
ND,LPGout,15,4.15
ND,LPGout,16,3.97
ND,LPGout,17,4.11
ND,LPGout,18,3.94
ND,LPGout,19,4.24
ND,LPGout,20,4.29
ND,LPGout,21,4.93
ND,LPGout,22,5.00
ND,LPGout,23,5.78
ND,N2Hout,-1,1.23
ND,N2Hout,0,1.51
ND,N2Hout,1,1.76
ND,N2Hout,2,1.04
ND,N2Hout,3,0.57
ND,N2Hout,4,0.29
ND,N2Hout,5,0.21
ND,N2Hout,6,0.20
ND,N2Hout,7,0.22
ND,N2Hout,8,0.33
ND,N2Hout,9,0.53
ND,N2Hout,10,0.81
ND,N2Hout,11,1.16
ND,N2Hout,12,1.54
ND,N2Hout,13,1.37
ND,N2Hout,14,0.91
ND,N2Hout,15,0.52
ND,N2Hout,16,0.27
ND,N2Hout,17,0.20
ND,N2Hout,18,0.19
ND,N2Hout,19,0.20
ND,N2Hout,20,0.34
ND,N2Hout,21,0.50
ND,N2Hout,22,0.78
ND,N2Hout,23,1.11
ND,N6Iout,-1,0.06
ND,N6Iout,0,0.06
ND,N6Iout,1,0.04
ND,N6Iout,2,0.05
ND,N6Iout,3,0.06
ND,N6Iout,4,0.03
ND,N6Iout,5,0.04
ND,N6Iout,6,0.04
ND,N6Iout,7,0.04
ND,N6Iout,8,0.04
ND,N6Iout,9,0.04
ND,N6Iout,10,0.04
ND,N6Iout,11,0.04
ND,N6Iout,12,0.05
ND,N6Iout,13,0.04
ND,N6Iout,14,0.04
ND,N6Iout,15,0.04
ND,N6Iout,16,0.03
ND,N6Iout,17,0.04
ND,N6Iout,18,0.04
ND,N6Iout,19,0.04
ND,N6Iout,20,0.04
ND,N6Iout,21,0.04
ND,N6Iout,22,0.04
ND,N6Iout,23,0.04
NE,ASPHout,-1,1.47
NE,ASPHout,0,1.22
NE,ASPHout,1,1.32
NE,ASPHout,2,1.44
NE,ASPHout,3,1.82
NE,ASPHout,4,2.21
NE,ASPHout,5,2.63
NE,ASPHout,6,2.84
NE,ASPHout,7,2.92
NE,ASPHout,8,2.75
NE,ASPHout,9,2.45
NE,ASPHout,10,1.82
NE,ASPHout,11,1.31
NE,ASPHout,12,1.28
NE,ASPHout,13,1.34
NE,ASPHout,14,1.52
NE,ASPHout,15,1.86
NE,ASPHout,16,2.29
NE,ASPHout,17,2.66
NE,ASPHout,18,2.87
NE,ASPHout,19,2.94
NE,ASPHout,20,2.76
NE,ASPHout,21,2.45
NE,ASPHout,22,1.83
NE,ASPHout,23,1.30
NE,CFGsout,-1,55.93
NE,CFGsout,0,54.04
NE,CFGsout,1,53.62
NE,CFGsout,2,56.13
NE,CFGsout,3,55.65
NE,CFGsout,4,57.53
NE,CFGsout,5,56.60
NE,CFGsout,6,57.28
NE,CFGsout,7,57.76
NE,CFGsout,8,55.60
NE,CFGsout,9,57.02
NE,CFGsout,10,55.65
NE,CFGsout,11,55.89
NE,CFGsout,12,53.67
NE,CFGsout,13,53.21
NE,CFGsout,14,55.14
NE,CFGsout,15,56.30
NE,CFGsout,16,56.69
NE,CFGsout,17,56.85
NE,CFGsout,18,57.38
NE,CFGsout,19,57.77
NE,CFGsout,20,55.67
NE,CFGsout,21,56.75
NE,CFGsout,22,55.93
NE,CFGsout,23,55.89
NE,COKout,-1,0.00
NE,COKout,0,0.00
NE,COKout,1,0.00
NE,COKout,2,0.00
NE,COKout,3,0.00
NE,COKout,4,0.00
NE,COKout,5,0.00
NE,COKout,6,0.00
NE,COKout,7,0.00
NE,COKout,8,0.00
NE,COKout,9,0.00
NE,COKout,10,0.00
NE,COKout,11,0.00
NE,COKout,12,0.00
NE,COKout,13,0.00
NE,COKout,14,0.00
NE,COKout,15,0.00
NE,COKout,16,0.00
NE,COKout,17,0.00
NE,COKout,18,0.00
NE,COKout,19,0.00
NE,COKout,20,0.00
NE,COKout,21,0.00
NE,COKout,22,0.00
NE,COKout,23,0.00
NE,DSUout,-1,49.17
NE,DSUout,0,48.88
NE,DSUout,1,51.06
NE,DSUout,2,49.12
NE,DSUout,3,50.44
NE,DSUout,4,52.72
NE,DSUout,5,53.74
NE,DSUout,6,52.62
NE,DSUout,7,53.57
NE,DSUout,8,53.50
NE,DSUout,9,55.21
NE,DSUout,10,50.03
NE,DSUout,11,50.26
NE,DSUout,12,48.66
NE,DSUout,13,49.55
NE,DSUout,14,51.75
NE,DSUout,15,53.54
NE,DSUout,16,54.42
NE,DSUout,17,54.80
NE,DSUout,18,53.46
NE,DSUout,19,54.59
NE,DSUout,20,53.98
NE,DSUout,21,56.55
NE,DSUout,22,51.65
NE,DSUout,23,50.47
NE,JTAout,-1,2.59
NE,JTAout,0,2.28
NE,JTAout,1,2.40
NE,JTAout,2,2.57
NE,JTAout,3,2.59
NE,JTAout,4,2.63
NE,JTAout,5,2.69
NE,JTAout,6,2.64
NE,JTAout,7,2.56
NE,JTAout,8,2.45
NE,JTAout,9,2.42
NE,JTAout,10,2.35
NE,JTAout,11,2.43
NE,JTAout,12,2.31
NE,JTAout,13,2.35
NE,JTAout,14,2.46
NE,JTAout,15,2.56
NE,JTAout,16,2.62
NE,JTAout,17,2.72
NE,JTAout,18,2.67
NE,JTAout,19,2.59
NE,JTAout,20,2.48
NE,JTAout,21,2.45
NE,JTAout,22,2.37
NE,JTAout,23,2.45
NE,LPGout,-1,6.28
NE,LPGout,0,6.85
NE,LPGout,1,6.56
NE,LPGout,2,5.28
NE,LPGout,3,4.46
NE,LPGout,4,4.25
NE,LPGout,5,4.63
NE,LPGout,6,4.63
NE,LPGout,7,4.84
NE,LPGout,8,4.94
NE,LPGout,9,5.65
NE,LPGout,10,5.85
NE,LPGout,11,6.74
NE,LPGout,12,6.97
NE,LPGout,13,6.42
NE,LPGout,14,5.45
NE,LPGout,15,4.78
NE,LPGout,16,4.56
NE,LPGout,17,4.73
NE,LPGout,18,4.54
NE,LPGout,19,4.88
NE,LPGout,20,4.94
NE,LPGout,21,5.67
NE,LPGout,22,5.75
NE,LPGout,23,6.65
NE,N2Hout,-1,0.14
NE,N2Hout,0,0.17
NE,N2Hout,1,0.20
NE,N2Hout,2,0.12
NE,N2Hout,3,0.06
NE,N2Hout,4,0.03
NE,N2Hout,5,0.02
NE,N2Hout,6,0.02
NE,N2Hout,7,0.02
NE,N2Hout,8,0.03
NE,N2Hout,9,0.06
NE,N2Hout,10,0.09
NE,N2Hout,11,0.13
NE,N2Hout,12,0.18
NE,N2Hout,13,0.16
NE,N2Hout,14,0.10
NE,N2Hout,15,0.06
NE,N2Hout,16,0.03
NE,N2Hout,17,0.02
NE,N2Hout,18,0.02
NE,N2Hout,19,0.02
NE,N2Hout,20,0.03
NE,N2Hout,21,0.05
NE,N2Hout,22,0.09
NE,N2Hout,23,0.13
NE,N6Iout,-1,4.06886681e-03
NE,N6Iout,0,3.74019774e-03
NE,N6Iout,1,2.69811982e-03
NE,N6Iout,2,3.58358408e-03
NE,N6Iout,3,3.75223086671242e-03
NE,N6Iout,4,2.29963123713346e-03
NE,N6Iout,5,2.9839376906e-03
NE,N6Iout,6,2.6206049802e-03
NE,N6Iout,7,2.7647568048e-03
NE,N6Iout,8,2.8190582334e-03
NE,N6Iout,9,2.9227622812e-03
NE,N6Iout,10,2.969455388e-03
NE,N6Iout,11,2.8868221228e-03
NE,N6Iout,12,3.2778621368e-03
NE,N6Iout,13,2.663097931e-03
NE,N6Iout,14,2.8746059828e-03
NE,N6Iout,15,2.8201700394e-03
NE,N6Iout,16,2.3872382734e-03
NE,N6Iout,17,2.8212434126e-03
NE,N6Iout,18,2.4990269352e-03
NE,N6Iout,19,2.6331354456e-03
NE,N6Iout,20,2.6300690572e-03
NE,N6Iout,21,2.7376932506e-03
NE,N6Iout,22,2.7855516948e-03
NE,N6Iout,23,2.6757574208e-03
NH,ASPHout,-1,0.83
NH,ASPHout,0,0.68
NH,ASPHout,1,0.74
NH,ASPHout,2,0.81
NH,ASPHout,3,1.02
NH,ASPHout,4,1.24
NH,ASPHout,5,1.48
NH,ASPHout,6,1.59
NH,ASPHout,7,1.64
NH,ASPHout,8,1.55
NH,ASPHout,9,1.38
NH,ASPHout,10,1.02
NH,ASPHout,11,0.73
NH,ASPHout,12,0.72
NH,ASPHout,13,0.75
NH,ASPHout,14,0.85
NH,ASPHout,15,1.04
NH,ASPHout,16,1.29
NH,ASPHout,17,1.50
NH,ASPHout,18,1.61
NH,ASPHout,19,1.65
NH,ASPHout,20,1.55
NH,ASPHout,21,1.37
NH,ASPHout,22,1.02
NH,ASPHout,23,0.73
NH,CFGsout,-1,47.08
NH,CFGsout,0,45.48
NH,CFGsout,1,45.13
NH,CFGsout,2,47.24
NH,CFGsout,3,46.84
NH,CFGsout,4,48.42
NH,CFGsout,5,47.64
NH,CFGsout,6,48.21
NH,CFGsout,7,48.62
NH,CFGsout,8,46.80
NH,CFGsout,9,47.99
NH,CFGsout,10,46.84
NH,CFGsout,11,47.04
NH,CFGsout,12,45.18
NH,CFGsout,13,44.79
NH,CFGsout,14,46.41
NH,CFGsout,15,47.39
NH,CFGsout,16,47.72
NH,CFGsout,17,47.85
NH,CFGsout,18,48.30
NH,CFGsout,19,48.63
NH,CFGsout,20,46.86
NH,CFGsout,21,47.77
NH,CFGsout,22,47.08
NH,CFGsout,23,47.04
NH,COKout,-1,0.00
NH,COKout,0,0.00
NH,COKout,1,0.00
NH,COKout,2,0.00
NH,COKout,3,0.00
NH,COKout,4,0.00
NH,COKout,5,0.00
NH,COKout,6,0.00
NH,COKout,7,0.00
NH,COKout,8,0.00
NH,COKout,9,0.00
NH,COKout,10,0.00
NH,COKout,11,0.00
NH,COKout,12,0.00
NH,COKout,13,0.00
NH,COKout,14,0.00
NH,COKout,15,0.00
NH,COKout,16,0.00
NH,COKout,17,0.00
NH,COKout,18,0.00
NH,COKout,19,0.00
NH,COKout,20,0.00
NH,COKout,21,0.00
NH,COKout,22,0.00
NH,COKout,23,0.00
NH,DSUout,-1,17.50
NH,DSUout,0,17.40
NH,DSUout,1,18.17
NH,DSUout,2,17.48
NH,DSUout,3,17.96
NH,DSUout,4,18.77
NH,DSUout,5,19.13
NH,DSUout,6,18.73
NH,DSUout,7,19.07
NH,DSUout,8,19.04
NH,DSUout,9,19.65
NH,DSUout,10,17.81
NH,DSUout,11,17.89
NH,DSUout,12,17.32
NH,DSUout,13,17.64
NH,DSUout,14,18.42
NH,DSUout,15,19.06
NH,DSUout,16,19.37
NH,DSUout,17,19.51
NH,DSUout,18,19.03
NH,DSUout,19,19.43
NH,DSUout,20,19.21
NH,DSUout,21,20.13
NH,DSUout,22,18.38
NH,DSUout,23,17.96
NH,JTAout,-1,1.35
NH,JTAout,0,1.19
NH,JTAout,1,1.25
NH,JTAout,2,1.34
NH,JTAout,3,1.35
NH,JTAout,4,1.37
NH,JTAout,5,1.41
NH,JTAout,6,1.38
NH,JTAout,7,1.34
NH,JTAout,8,1.28
NH,JTAout,9,1.26
NH,JTAout,10,1.22
NH,JTAout,11,1.26
NH,JTAout,12,1.20
NH,JTAout,13,1.23
NH,JTAout,14,1.28
NH,JTAout,15,1.34
NH,JTAout,16,1.37
NH,JTAout,17,1.42
NH,JTAout,18,1.39
NH,JTAout,19,1.35
NH,JTAout,20,1.29
NH,JTAout,21,1.28
NH,JTAout,22,1.24
NH,JTAout,23,1.28
